Date,Prediction,Actual,Delta,Comment
2019-12-12,20.0,20.0,0.0,Predicted
2019-12-13,30.0,34.0,-4.0,Under-Predicted
2019-12-14,15.0,14.0,1.0,Over-Predicted
2019-12-15,28.0,17.0,11.0,Over-Predicted
2019-12-16,25.0,25.0,0.0,Predicted
2019-12-17,0.0,15.0,-15.0,Under-Predicted
2019-12-18,21.0,16.0,5.0,Over-Predicted
2019-12-19,0.0,25.0,-25.0,Under-Predicted
2019-12-20,0.0,23.0,-23.0,Under-Predicted
2019-12-21,26.0,26.0,0.0,Predicted
2019-12-22,22.0,22.0,0.0,Predicted
2019-12-23,12.0,22.0,-10.0,Under-Predicted
2019-12-24,24.0,24.0,0.0,Predicted
2019-12-25,23.0,23.0,0.0,Predicted
2019-12-26,18.0,22.0,-4.0,Under-Predicted
2019-12-27,25.0,25.0,0.0,Predicted
2019-12-28,26.0,27.0,-1.0,Under-Predicted
2019-12-29,23.0,23.0,0.0,Predicted
2019-12-30,23.0,23.0,0.0,Predicted
2019-12-31,26.0,28.0,-2.0,Under-Predicted
2020-01-01,31.0,31.0,0.0,Predicted
2020-01-02,22.0,22.0,0.0,Predicted
2020-01-03,26.0,26.0,0.0,Predicted
2020-01-04,31.0,28.0,3.0,Over-Predicted
2020-01-05,35.0,28.0,7.0,Over-Predicted
2020-01-06,26.0,26.0,0.0,Predicted
2020-01-07,24.0,24.0,0.0,Predicted
2020-01-08,24.0,21.0,3.0,Over-Predicted
2020-01-09,26.0,26.0,0.0,Predicted
2020-01-10,16.0,24.0,-8.0,Under-Predicted
2020-01-11,29.0,29.0,0.0,Predicted
2020-01-12,35.0,27.0,8.0,Over-Predicted
2020-01-13,26.0,26.0,0.0,Predicted
2020-01-14,28.0,28.0,0.0,Predicted
2020-01-15,12.0,26.0,-14.0,Under-Predicted
2020-01-16,4.0,25.0,-21.0,Under-Predicted
2020-01-17,30.0,30.0,0.0,Predicted
2020-01-18,32.0,28.0,4.0,Over-Predicted
2020-01-19,31.0,25.0,6.0,Over-Predicted
2020-01-20,25.0,25.0,0.0,Predicted
2020-01-21,26.0,26.0,0.0,Predicted
2020-01-22,21.0,21.0,0.0,Predicted
2020-01-23,12.0,30.0,-18.0,Under-Predicted
2020-01-24,26.0,26.0,0.0,Predicted
2020-01-25,0.0,20.0,-20.0,Under-Predicted
2020-01-26,0.0,23.0,-23.0,Under-Predicted
2020-01-27,28.0,28.0,0.0,Predicted
2020-01-28,24.0,26.0,-2.0,Under-Predicted
2020-01-29,26.0,26.0,0.0,Predicted
2020-01-30,22.0,24.0,-2.0,Under-Predicted
2020-01-31,21.0,25.0,-4.0,Under-Predicted
2020-02-01,40.0,32.0,8.0,Over-Predicted
2020-02-02,24.0,24.0,0.0,Predicted
2020-02-03,32.0,32.0,0.0,Predicted
2020-02-04,35.0,33.0,2.0,Over-Predicted
2020-02-05,42.0,26.0,16.0,Over-Predicted
2020-02-06,37.0,26.0,11.0,Over-Predicted
2020-02-07,18.0,28.0,-10.0,Under-Predicted
2020-02-08,28.0,28.0,0.0,Predicted
2020-02-09,29.0,29.0,0.0,Predicted
2020-02-10,23.0,23.0,0.0,Predicted
2020-02-11,37.0,28.0,9.0,Over-Predicted
2020-02-12,23.0,23.0,0.0,Predicted
2020-02-13,26.0,26.0,0.0,Predicted
2020-02-14,25.0,25.0,0.0,Predicted
2020-02-15,35.0,26.0,9.0,Over-Predicted
2020-02-16,20.0,22.0,-2.0,Under-Predicted
2020-02-17,41.0,25.0,16.0,Over-Predicted
2020-02-18,29.0,29.0,0.0,Predicted
2020-02-19,27.0,27.0,0.0,Predicted
2020-02-20,16.0,26.0,-10.0,Under-Predicted
2020-02-21,25.0,25.0,0.0,Predicted
2020-02-22,16.0,28.0,-12.0,Under-Predicted
2020-02-23,0.0,25.0,-25.0,Under-Predicted
2020-02-24,24.0,24.0,0.0,Predicted
2020-02-25,43.0,28.0,15.0,Over-Predicted
2020-02-26,26.0,25.0,1.0,Over-Predicted
2020-02-27,22.0,22.0,0.0,Predicted
2020-02-28,26.0,26.0,0.0,Predicted
2020-02-29,28.0,28.0,0.0,Predicted
2020-03-01,29.0,29.0,0.0,Predicted
2020-03-02,24.0,24.0,0.0,Predicted
2020-03-03,23.0,27.0,-4.0,Under-Predicted
2020-03-04,23.0,23.0,0.0,Predicted
2020-03-05,33.0,29.0,4.0,Over-Predicted
2020-03-06,25.0,25.0,0.0,Predicted
2020-03-07,21.0,25.0,-4.0,Under-Predicted
2020-03-08,26.0,26.0,0.0,Predicted
2020-03-09,31.0,28.0,3.0,Over-Predicted
2020-03-10,28.0,28.0,0.0,Predicted
2020-03-11,23.0,23.0,0.0,Predicted
2020-03-12,39.0,30.0,9.0,Over-Predicted
2020-03-13,27.0,27.0,0.0,Predicted
2020-03-14,25.0,30.0,-5.0,Under-Predicted
2020-03-15,24.0,24.0,0.0,Predicted
2020-03-16,31.0,31.0,0.0,Predicted
2020-03-17,21.0,21.0,0.0,Predicted
2020-03-18,0.0,27.0,-27.0,Under-Predicted
2020-03-19,24.0,23.0,1.0,Over-Predicted
2020-03-20,18.0,18.0,0.0,Predicted
2020-03-21,21.0,21.0,0.0,Predicted
2020-03-22,24.0,24.0,0.0,Predicted
2020-03-23,28.0,28.0,0.0,Predicted
2020-03-24,27.0,25.0,2.0,Over-Predicted
2020-03-25,37.0,23.0,14.0,Over-Predicted
2020-03-26,31.0,22.0,9.0,Over-Predicted
2020-03-27,26.0,26.0,0.0,Predicted
2020-03-28,26.0,26.0,0.0,Predicted
2020-03-29,22.0,19.0,3.0,Over-Predicted
2020-03-30,14.0,17.0,-3.0,Under-Predicted
2020-03-31,17.0,24.0,-7.0,Under-Predicted
2020-04-01,26.0,26.0,0.0,Predicted
2020-04-02,10.0,23.0,-13.0,Under-Predicted
2020-04-03,29.0,30.0,-1.0,Under-Predicted
2020-04-04,34.0,24.0,10.0,Over-Predicted
2020-04-05,24.0,24.0,0.0,Predicted
2020-04-06,19.0,27.0,-8.0,Under-Predicted
2020-04-07,0.0,0.0,0.0,Predicted
2020-04-08,0.0,0.0,0.0,Predicted
2020-04-09,0.0,0.0,0.0,Predicted
2020-04-10,0.0,0.0,0.0,Predicted
2020-04-11,0.0,0.0,0.0,Predicted
2020-04-12,0.0,0.0,0.0,Predicted
2020-04-13,0.0,0.0,0.0,Predicted
2020-04-14,0.0,0.0,0.0,Predicted
2020-04-15,0.0,0.0,0.0,Predicted
2020-04-16,0.0,0.0,0.0,Predicted
2020-04-17,0.0,0.0,0.0,Predicted
2020-04-18,0.0,0.0,0.0,Predicted
2020-04-19,0.0,0.0,0.0,Predicted
2020-04-20,0.0,0.0,0.0,Predicted
2020-04-21,0.0,0.0,0.0,Predicted
2020-04-22,0.0,0.0,0.0,Predicted
2020-04-23,0.0,0.0,0.0,Predicted
2020-04-24,0.0,0.0,0.0,Predicted
2020-04-25,0.0,0.0,0.0,Predicted
2020-04-26,0.0,0.0,0.0,Predicted
2020-04-27,0.0,0.0,0.0,Predicted
2020-04-28,0.0,0.0,0.0,Predicted
2020-04-29,0.0,0.0,0.0,Predicted
2020-04-30,0.0,0.0,0.0,Predicted
2020-05-01,0.0,0.0,0.0,Predicted
2020-05-02,0.0,0.0,0.0,Predicted
2020-05-03,0.0,0.0,0.0,Predicted
2020-05-04,0.0,0.0,0.0,Predicted
2020-05-05,0.0,0.0,0.0,Predicted
2020-05-06,0.0,0.0,0.0,Predicted
2020-05-07,0.0,0.0,0.0,Predicted
2020-05-08,0.0,0.0,0.0,Predicted
2020-05-09,0.0,0.0,0.0,Predicted
2020-05-10,0.0,0.0,0.0,Predicted
2020-05-11,0.0,0.0,0.0,Predicted
2020-05-12,0.0,0.0,0.0,Predicted
2020-05-13,0.0,0.0,0.0,Predicted
2020-05-14,0.0,0.0,0.0,Predicted
2020-05-15,0.0,0.0,0.0,Predicted
2020-05-16,0.0,0.0,0.0,Predicted
2020-05-17,0.0,0.0,0.0,Predicted
2020-05-18,0.0,0.0,0.0,Predicted
2020-05-19,0.0,0.0,0.0,Predicted
2020-05-20,0.0,0.0,0.0,Predicted
2020-05-21,0.0,0.0,0.0,Predicted
2020-05-22,0.0,0.0,0.0,Predicted
2020-05-23,0.0,0.0,0.0,Predicted
2020-05-24,0.0,0.0,0.0,Predicted
2020-05-25,0.0,0.0,0.0,Predicted
2020-05-26,0.0,0.0,0.0,Predicted
2020-05-27,0.0,0.0,0.0,Predicted
2020-05-28,0.0,0.0,0.0,Predicted
2020-05-29,0.0,0.0,0.0,Predicted
2020-05-30,0.0,0.0,0.0,Predicted
2020-05-31,0.0,0.0,0.0,Predicted
2020-06-01,0.0,0.0,0.0,Predicted
2020-06-02,0.0,0.0,0.0,Predicted
2020-06-03,0.0,0.0,0.0,Predicted
2020-06-04,0.0,0.0,0.0,Predicted
2020-06-05,0.0,0.0,0.0,Predicted
2020-06-06,0.0,0.0,0.0,Predicted
2020-06-07,0.0,0.0,0.0,Predicted
2020-06-08,0.0,0.0,0.0,Predicted
2020-06-09,0.0,0.0,0.0,Predicted
2020-06-10,0.0,0.0,0.0,Predicted
2020-06-11,0.0,0.0,0.0,Predicted
2020-06-12,0.0,0.0,0.0,Predicted
2020-06-13,0.0,0.0,0.0,Predicted
2020-06-14,0.0,0.0,0.0,Predicted
2020-06-15,0.0,0.0,0.0,Predicted
2020-06-16,0.0,0.0,0.0,Predicted
2020-06-17,0.0,0.0,0.0,Predicted
2020-06-18,0.0,0.0,0.0,Predicted
2020-06-19,0.0,0.0,0.0,Predicted
2020-06-20,0.0,0.0,0.0,Predicted
2020-06-21,0.0,0.0,0.0,Predicted
2020-06-22,0.0,0.0,0.0,Predicted
2020-06-23,0.0,0.0,0.0,Predicted
2020-06-24,0.0,0.0,0.0,Predicted
2020-06-25,0.0,0.0,0.0,Predicted
2020-06-26,0.0,0.0,0.0,Predicted
2020-06-27,0.0,0.0,0.0,Predicted
2020-06-28,0.0,0.0,0.0,Predicted
2020-06-29,0.0,0.0,0.0,Predicted
2020-06-30,0.0,0.0,0.0,Predicted
2020-07-01,0.0,7.0,-7.0,Under-Predicted
2020-07-02,8.0,8.0,0.0,Predicted
2020-07-03,8.0,8.0,0.0,Predicted
2020-07-04,10.0,8.0,2.0,Over-Predicted
2020-07-05,23.0,6.0,17.0,Over-Predicted
2020-07-06,7.0,7.0,0.0,Predicted
2020-07-07,8.0,8.0,0.0,Predicted
2020-07-08,0.0,9.0,-9.0,Under-Predicted
2020-07-09,8.0,8.0,0.0,Predicted
2020-07-10,17.0,8.0,9.0,Over-Predicted
2020-07-11,7.0,7.0,0.0,Predicted
2020-07-12,7.0,7.0,0.0,Predicted
2020-07-13,0.0,7.0,-7.0,Under-Predicted
2020-07-14,8.0,8.0,0.0,Predicted
2020-07-15,6.0,6.0,0.0,Predicted
2020-07-16,0.0,7.0,-7.0,Under-Predicted
2020-07-17,6.0,7.0,-1.0,Under-Predicted
2020-07-18,2.0,6.0,-4.0,Under-Predicted
2020-07-19,8.0,8.0,0.0,Predicted
2020-07-20,12.0,7.0,5.0,Over-Predicted
2020-07-21,8.0,8.0,0.0,Predicted
2020-07-22,3.0,6.0,-3.0,Under-Predicted
2020-07-23,18.0,6.0,12.0,Over-Predicted
2020-07-24,6.0,6.0,0.0,Predicted
2020-07-25,13.0,6.0,7.0,Over-Predicted
2020-07-26,9.0,9.0,0.0,Predicted
2020-07-27,17.0,9.0,8.0,Over-Predicted
2020-07-28,11.0,11.0,0.0,Predicted
2020-07-29,8.0,8.0,0.0,Predicted
2020-07-30,10.0,10.0,0.0,Predicted
2020-07-31,19.0,10.0,9.0,Over-Predicted
2020-08-01,3.0,8.0,-5.0,Under-Predicted
2020-08-02,19.0,7.0,12.0,Over-Predicted
2020-08-03,9.0,9.0,0.0,Predicted
2020-08-04,8.0,10.0,-2.0,Under-Predicted
2020-08-05,8.0,8.0,0.0,Predicted
2020-08-06,6.0,6.0,0.0,Predicted
2020-08-07,0.0,8.0,-8.0,Under-Predicted
2020-08-08,0.0,8.0,-8.0,Under-Predicted
2020-08-09,7.0,7.0,0.0,Predicted
2020-08-10,8.0,8.0,0.0,Predicted
2020-08-11,8.0,10.0,-2.0,Under-Predicted
2020-08-12,10.0,10.0,0.0,Predicted
2020-08-13,18.0,9.0,9.0,Over-Predicted
2020-08-14,7.0,7.0,0.0,Predicted
2020-08-15,12.0,8.0,4.0,Over-Predicted
2020-08-16,10.0,10.0,0.0,Predicted
2020-08-17,7.0,7.0,0.0,Predicted
2020-08-18,12.0,8.0,4.0,Over-Predicted
2020-08-19,14.0,9.0,5.0,Over-Predicted
2020-08-20,0.0,9.0,-9.0,Under-Predicted
2020-08-21,9.0,9.0,0.0,Predicted
2020-08-22,5.0,7.0,-2.0,Under-Predicted
2020-08-23,18.0,9.0,9.0,Over-Predicted
2020-08-24,13.0,8.0,5.0,Over-Predicted
2020-08-25,8.0,9.0,-1.0,Under-Predicted
2020-08-26,7.0,7.0,0.0,Predicted
2020-08-27,24.0,7.0,17.0,Over-Predicted
2020-08-28,9.0,9.0,0.0,Predicted
2020-08-29,27.0,8.0,19.0,Over-Predicted
2020-08-30,7.0,7.0,0.0,Predicted
2020-08-31,9.0,9.0,0.0,Predicted
2020-09-01,8.0,8.0,0.0,Predicted
2020-09-02,0.0,7.0,-7.0,Under-Predicted
2020-09-03,8.0,8.0,0.0,Predicted
2020-09-04,1.0,7.0,-6.0,Under-Predicted
2020-09-05,28.0,9.0,19.0,Over-Predicted
2020-09-06,10.0,9.0,1.0,Over-Predicted
2020-09-07,7.0,8.0,-1.0,Under-Predicted
2020-09-08,5.0,9.0,-4.0,Under-Predicted
2020-09-09,18.0,9.0,9.0,Over-Predicted
2020-09-10,17.0,8.0,9.0,Over-Predicted
2020-09-11,7.0,7.0,0.0,Predicted
2020-09-12,7.0,7.0,0.0,Predicted
2020-09-13,14.0,8.0,6.0,Over-Predicted
2020-09-14,0.0,8.0,-8.0,Under-Predicted
2020-09-15,21.0,8.0,13.0,Over-Predicted
2020-09-16,12.0,9.0,3.0,Over-Predicted
2020-09-17,0.0,7.0,-7.0,Under-Predicted
2020-09-18,9.0,9.0,0.0,Predicted
2020-09-19,8.0,8.0,0.0,Predicted
2020-09-20,8.0,8.0,0.0,Predicted
2020-09-21,7.0,7.0,0.0,Predicted
2020-09-22,7.0,7.0,0.0,Predicted
2020-09-23,11.0,8.0,3.0,Over-Predicted
2020-09-24,1.0,8.0,-7.0,Under-Predicted
2020-09-25,9.0,9.0,0.0,Predicted
2020-09-26,8.0,8.0,0.0,Predicted
2020-09-27,7.0,6.0,1.0,Over-Predicted
2020-09-28,28.0,8.0,20.0,Over-Predicted
2020-09-29,7.0,7.0,0.0,Predicted
2020-09-30,9.0,8.0,1.0,Over-Predicted
2020-10-01,7.0,7.0,0.0,Predicted
2020-10-02,11.0,8.0,3.0,Over-Predicted
2020-10-03,9.0,9.0,0.0,Predicted
2020-10-04,8.0,8.0,0.0,Predicted
2020-10-05,9.0,9.0,0.0,Predicted
2020-10-06,10.0,10.0,0.0,Predicted
2020-10-07,9.0,9.0,0.0,Predicted
2020-10-08,2.0,8.0,-6.0,Under-Predicted
2020-10-09,16.0,8.0,8.0,Over-Predicted
2020-10-10,6.0,6.0,0.0,Predicted
2020-10-11,10.0,10.0,0.0,Predicted
2020-10-12,8.0,8.0,0.0,Predicted
2020-10-13,5.0,8.0,-3.0,Under-Predicted
2020-10-14,10.0,10.0,0.0,Predicted
2020-10-15,0.0,10.0,-10.0,Under-Predicted
2020-10-16,9.0,10.0,-1.0,Under-Predicted
2020-10-17,9.0,9.0,0.0,Predicted
2020-10-18,9.0,9.0,0.0,Predicted
2020-10-19,8.0,5.0,3.0,Over-Predicted
2020-10-20,8.0,8.0,0.0,Predicted
2020-10-21,2.0,9.0,-7.0,Under-Predicted
2020-10-22,8.0,8.0,0.0,Predicted
2020-10-23,2.0,9.0,-7.0,Under-Predicted
2020-10-24,13.0,9.0,4.0,Over-Predicted
2020-10-25,15.0,9.0,6.0,Over-Predicted
2020-10-26,0.0,6.0,-6.0,Under-Predicted
2020-10-27,9.0,8.0,1.0,Over-Predicted
2020-10-28,0.0,7.0,-7.0,Under-Predicted
2020-10-29,10.0,10.0,0.0,Predicted
2020-10-30,1.0,7.0,-6.0,Under-Predicted
2020-10-31,8.0,8.0,0.0,Predicted
2020-11-01,8.0,8.0,0.0,Predicted
2020-11-02,7.0,7.0,0.0,Predicted
2020-11-03,7.0,7.0,0.0,Predicted
2020-11-04,0.0,9.0,-9.0,Under-Predicted
2020-11-05,7.0,7.0,0.0,Predicted
2020-11-06,0.0,9.0,-9.0,Under-Predicted
2020-11-07,0.0,7.0,-7.0,Under-Predicted
2020-11-08,1.0,8.0,-7.0,Under-Predicted
2020-11-09,7.0,7.0,0.0,Predicted
2020-11-10,7.0,7.0,0.0,Predicted
2020-11-11,21.0,9.0,12.0,Over-Predicted
2020-11-12,7.0,7.0,0.0,Predicted
2020-11-13,7.0,7.0,0.0,Predicted
2020-11-14,13.0,7.0,6.0,Over-Predicted
2020-11-15,8.0,8.0,0.0,Predicted
2020-11-16,8.0,8.0,0.0,Predicted
2020-11-17,8.0,8.0,0.0,Predicted
2020-11-18,22.0,7.0,15.0,Over-Predicted
2020-11-19,18.0,7.0,11.0,Over-Predicted
2020-11-20,21.0,9.0,12.0,Over-Predicted
2020-11-21,24.0,9.0,15.0,Over-Predicted
2020-11-22,12.0,7.0,5.0,Over-Predicted
2020-11-23,8.0,6.0,2.0,Over-Predicted
2020-11-24,0.0,6.0,-6.0,Under-Predicted
2020-11-25,8.0,8.0,0.0,Predicted
2020-11-26,0.0,8.0,-8.0,Under-Predicted
2020-11-27,0.0,7.0,-7.0,Under-Predicted
2020-11-28,8.0,8.0,0.0,Predicted
2020-11-29,14.0,8.0,6.0,Over-Predicted
2020-11-30,0.0,6.0,-6.0,Under-Predicted
2020-12-01,24.0,9.0,15.0,Over-Predicted
2020-12-02,13.0,8.0,5.0,Over-Predicted
2020-12-03,14.0,8.0,6.0,Over-Predicted
2020-12-04,25.0,9.0,16.0,Over-Predicted
2020-12-05,9.0,9.0,0.0,Predicted
2020-12-06,5.0,7.0,-2.0,Under-Predicted
2020-12-07,14.0,8.0,6.0,Over-Predicted
2020-12-08,8.0,8.0,0.0,Predicted
2020-12-09,25.0,8.0,17.0,Over-Predicted
2020-12-10,16.0,7.0,9.0,Over-Predicted
2020-12-11,4.0,7.0,-3.0,Under-Predicted
2020-12-12,10.0,7.0,3.0,Over-Predicted
2020-12-13,6.0,6.0,0.0,Predicted
2020-12-14,4.0,6.0,-2.0,Under-Predicted
2020-12-15,5.0,5.0,0.0,Predicted
2020-12-16,0.0,6.0,-6.0,Under-Predicted
2020-12-17,7.0,7.0,0.0,Predicted
2020-12-18,7.0,7.0,0.0,Predicted
2020-12-19,15.0,8.0,7.0,Over-Predicted
2020-12-20,23.0,7.0,16.0,Over-Predicted
2020-12-21,0.0,5.0,-5.0,Under-Predicted
2020-12-22,8.0,8.0,0.0,Predicted
2020-12-23,6.0,9.0,-3.0,Under-Predicted
2020-12-24,9.0,9.0,0.0,Predicted
2020-12-25,10.0,10.0,0.0,Predicted
2020-12-26,0.0,8.0,-8.0,Under-Predicted
2020-12-27,7.0,7.0,0.0,Predicted
2020-12-28,7.0,7.0,0.0,Predicted
2020-12-29,8.0,8.0,0.0,Predicted
2020-12-30,0.0,7.0,-7.0,Under-Predicted
2020-12-31,8.0,8.0,0.0,Predicted
2021-01-01,6.0,6.0,0.0,Predicted
2021-01-02,7.0,7.0,0.0,Predicted
2021-01-03,7.0,7.0,0.0,Predicted
2021-01-04,6.0,6.0,0.0,Predicted
2021-01-05,7.0,7.0,0.0,Predicted
2021-01-06,9.0,9.0,0.0,Predicted
2021-01-07,7.0,7.0,0.0,Predicted
2021-01-08,1.0,8.0,-7.0,Under-Predicted
2021-01-09,7.0,7.0,0.0,Predicted
2021-01-10,6.0,6.0,0.0,Predicted
2021-01-11,0.0,8.0,-8.0,Under-Predicted
2021-01-12,8.0,7.0,1.0,Over-Predicted
2021-01-13,13.0,6.0,7.0,Over-Predicted
2021-01-14,0.0,8.0,-8.0,Under-Predicted
2021-01-15,4.0,10.0,-6.0,Under-Predicted
2021-01-16,7.0,6.0,1.0,Over-Predicted
2021-01-17,8.0,8.0,0.0,Predicted
2021-01-18,15.0,6.0,9.0,Over-Predicted
2021-01-19,7.0,7.0,0.0,Predicted
2021-01-20,7.0,7.0,0.0,Predicted
2021-01-21,8.0,8.0,0.0,Predicted
2021-01-22,8.0,8.0,0.0,Predicted
2021-01-23,8.0,8.0,0.0,Predicted
2021-01-24,9.0,9.0,0.0,Predicted
2021-01-25,9.0,6.0,3.0,Over-Predicted
2021-01-26,0.0,6.0,-6.0,Under-Predicted
2021-01-27,6.0,6.0,0.0,Predicted
2021-01-28,7.0,7.0,0.0,Predicted
2021-01-29,8.0,8.0,0.0,Predicted
2021-01-30,5.0,5.0,0.0,Predicted
2021-01-31,0.0,9.0,-9.0,Under-Predicted
2021-02-01,8.0,8.0,0.0,Predicted
2021-02-02,2.0,8.0,-6.0,Under-Predicted
2021-02-03,8.0,7.0,1.0,Over-Predicted
2021-02-04,5.0,9.0,-4.0,Under-Predicted
2021-02-05,0.0,6.0,-6.0,Under-Predicted
2021-02-06,5.0,5.0,0.0,Predicted
2021-02-07,7.0,7.0,0.0,Predicted
2021-02-08,5.0,5.0,0.0,Predicted
2021-02-09,29.0,6.0,23.0,Over-Predicted
2021-02-10,16.0,8.0,8.0,Over-Predicted
2021-02-11,0.0,7.0,-7.0,Under-Predicted
2021-02-12,6.0,6.0,0.0,Predicted
2021-02-13,7.0,7.0,0.0,Predicted
2021-02-14,0.0,8.0,-8.0,Under-Predicted
2021-02-15,11.0,8.0,3.0,Over-Predicted
2021-02-16,0.0,9.0,-9.0,Under-Predicted
2021-02-17,0.0,10.0,-10.0,Under-Predicted
2021-02-18,9.0,9.0,0.0,Predicted
2021-02-19,9.0,9.0,0.0,Predicted
2021-02-20,9.0,9.0,0.0,Predicted
2021-02-21,0.0,9.0,-9.0,Under-Predicted
2021-02-22,0.0,7.0,-7.0,Under-Predicted
2021-02-23,28.0,28.0,0.0,Predicted
2021-02-24,31.0,33.0,-2.0,Under-Predicted
2021-02-25,31.0,24.0,7.0,Over-Predicted
2021-02-26,14.0,23.0,-9.0,Under-Predicted
2021-02-27,24.0,24.0,0.0,Predicted
2021-02-28,25.0,24.0,1.0,Over-Predicted
2021-03-01,9.0,26.0,-17.0,Under-Predicted
2021-03-02,25.0,25.0,0.0,Predicted
2021-03-03,23.0,23.0,0.0,Predicted
2021-03-04,32.0,21.0,11.0,Over-Predicted
2021-03-05,18.0,18.0,0.0,Predicted
2021-03-06,13.0,17.0,-4.0,Under-Predicted
2021-03-07,24.0,24.0,0.0,Predicted
2021-03-08,20.0,21.0,-1.0,Under-Predicted
2021-03-09,21.0,27.0,-6.0,Under-Predicted
2021-03-10,22.0,23.0,-1.0,Under-Predicted
2021-03-11,27.0,22.0,5.0,Over-Predicted
2021-03-12,9.0,18.0,-9.0,Under-Predicted
2021-03-13,17.0,25.0,-8.0,Under-Predicted
2021-03-14,23.0,23.0,0.0,Predicted
2021-03-15,23.0,23.0,0.0,Predicted
2021-03-16,23.0,23.0,0.0,Predicted
2021-03-17,28.0,29.0,-1.0,Under-Predicted
2021-03-18,19.0,28.0,-9.0,Under-Predicted
2021-03-19,18.0,18.0,0.0,Predicted
2021-03-20,24.0,22.0,2.0,Over-Predicted
2021-03-21,0.0,20.0,-20.0,Under-Predicted
2021-03-22,26.0,23.0,3.0,Over-Predicted
2021-03-23,0.0,24.0,-24.0,Under-Predicted
2021-03-24,21.0,21.0,0.0,Predicted
2021-03-25,21.0,21.0,0.0,Predicted
2021-03-26,18.0,18.0,0.0,Predicted
2021-03-27,7.0,23.0,-16.0,Under-Predicted
2021-03-28,0.0,21.0,-21.0,Under-Predicted
2021-03-29,17.0,23.0,-6.0,Under-Predicted
2021-03-30,26.0,26.0,0.0,Predicted
2021-03-31,22.0,22.0,0.0,Predicted
2021-04-01,15.0,15.0,0.0,Predicted
2021-04-02,17.0,17.0,0.0,Predicted
2021-04-03,37.0,16.0,21.0,Over-Predicted
2021-04-04,26.0,26.0,0.0,Predicted
2021-04-05,30.0,23.0,7.0,Over-Predicted
2021-04-06,8.0,21.0,-13.0,Under-Predicted
2021-04-07,18.0,18.0,0.0,Predicted
2021-04-08,34.0,20.0,14.0,Over-Predicted
2021-04-09,24.0,24.0,0.0,Predicted
2021-04-10,27.0,27.0,0.0,Predicted
2021-04-11,22.0,22.0,0.0,Predicted
2021-04-12,23.0,18.0,5.0,Over-Predicted
2021-04-13,21.0,21.0,0.0,Predicted
2021-04-14,23.0,23.0,0.0,Predicted
2021-04-15,31.0,26.0,5.0,Over-Predicted
2021-04-16,24.0,25.0,-1.0,Under-Predicted
2021-04-17,29.0,22.0,7.0,Over-Predicted
2021-04-18,22.0,22.0,0.0,Predicted
2021-04-19,29.0,29.0,0.0,Predicted
2021-04-20,12.0,26.0,-14.0,Under-Predicted
2021-04-21,26.0,23.0,3.0,Over-Predicted
2021-04-22,28.0,28.0,0.0,Predicted
2021-04-23,29.0,21.0,8.0,Over-Predicted
2021-04-24,14.0,24.0,-10.0,Under-Predicted
2021-04-25,12.0,18.0,-6.0,Under-Predicted
2021-04-26,0.0,22.0,-22.0,Under-Predicted
2021-04-27,24.0,24.0,0.0,Predicted
2021-04-28,23.0,23.0,0.0,Predicted
2021-04-29,21.0,21.0,0.0,Predicted
2021-04-30,21.0,21.0,0.0,Predicted
2021-05-01,24.0,24.0,0.0,Predicted
2021-05-02,25.0,18.0,7.0,Over-Predicted
2021-05-03,33.0,21.0,12.0,Over-Predicted
2021-05-04,26.0,20.0,6.0,Over-Predicted
2021-05-05,2.0,23.0,-21.0,Under-Predicted
2021-05-06,20.0,22.0,-2.0,Under-Predicted
2021-05-07,0.0,25.0,-25.0,Under-Predicted
2021-05-08,23.0,23.0,0.0,Predicted
2021-05-09,35.0,24.0,11.0,Over-Predicted
2021-05-10,14.0,25.0,-11.0,Under-Predicted
2021-05-11,22.0,19.0,3.0,Over-Predicted
2021-05-12,25.0,25.0,0.0,Predicted
2021-05-13,36.0,32.0,4.0,Over-Predicted
2021-05-14,45.0,28.0,17.0,Over-Predicted
2021-05-15,23.0,28.0,-5.0,Under-Predicted
2021-05-16,17.0,24.0,-7.0,Under-Predicted
2021-05-17,30.0,19.0,11.0,Over-Predicted
2021-05-18,26.0,27.0,-1.0,Under-Predicted
2021-05-19,25.0,25.0,0.0,Predicted
2021-05-20,13.0,29.0,-16.0,Under-Predicted
2021-05-21,28.0,28.0,0.0,Predicted
2021-05-22,30.0,30.0,0.0,Predicted
2021-05-23,29.0,29.0,0.0,Predicted
2021-05-24,0.0,24.0,-24.0,Under-Predicted
2021-05-25,24.0,24.0,0.0,Predicted
2021-05-26,27.0,27.0,0.0,Predicted
2021-05-27,21.0,21.0,0.0,Predicted
2021-05-28,35.0,26.0,9.0,Over-Predicted
2021-05-29,23.0,24.0,-1.0,Under-Predicted
2021-05-30,20.0,20.0,0.0,Predicted
2021-05-31,28.0,28.0,0.0,Predicted
2021-06-01,13.0,28.0,-15.0,Under-Predicted
2021-06-02,23.0,23.0,0.0,Predicted
2021-06-03,27.0,30.0,-3.0,Under-Predicted
2021-06-04,25.0,25.0,0.0,Predicted
2021-06-05,32.0,32.0,0.0,Predicted
2021-06-06,30.0,30.0,0.0,Predicted
2021-06-07,30.0,30.0,0.0,Predicted
2021-06-08,44.0,27.0,17.0,Over-Predicted
2021-06-09,28.0,28.0,0.0,Predicted
2021-06-10,32.0,32.0,0.0,Predicted
