date,actual_date,forecast_day,temp_low,temp_high,humidity_low,humidity_high,forecast_summary,forecast_text,wind_speed_low,wind_speed_high,wind_direction,north_avg_daily_psi,south_avg_daily_psi,east_avg_daily_psi,west_avg_daily_psi,central_avg_daily_psi,average_nationwide_psi,highest_region_reading,psi_level_rating,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),avg_daily_relative_humidity,windspeed
25/8/2025,Monday,Tuesday,23.29,32.22,73.82,59.06,Fair except for afternoon showers mainly over northern and eastern Singapore.,Showers,7.39,19,NNW,41.97,48.79,20.59,35.56,53.94,43.85,central_avg_daily_psi,Good,8.06,1.11,3.17,6.8,28.455,31.23,25.68,5.06,8.32,77.97,0
26/8/2025,Tuesday,Wednesday,24.94,31.74,65.74,86.02,Afternoon thundery showers,Fair & Warm,10.17,17.6,VARIABLE,48.04,52.63,49.77,41.94,28.91,43.64,central_avg_daily_psi,Good,1.83,1.19,1.57,1.61,27.535,29.68,25.39,7.98,11.9,50.78,2.39
27/8/2025,Wednesday,Thursday,24.29,33.36,62.79,82.71,Cloudy and occasionally windy with periods of showers.,Moderate Rain,8.81,24.59,E,37,44.82,38.63,47.13,36.07,36.16,north,Good,2.56,1.68,2.22,2.41,27.515,29.58,25.45,7.47,9.61,36.24,3.81
28/8/2025,Thursday,Friday,24.66,33.44,54.08,85.3,"Morning showers, afternoon thundery showers",Light Showers,3.49,30.26,N,24.8,29.3,28.58,45.98,31.22,38.28,central,Good,5.47,3.14,3.78,4.93,27.575,29.93,25.22,7.39,10.78,0,4.23
29/8/2025,Friday,Saturday,24.74,33.94,50.06,82.44,Morning thundery showers,Hazy,11.51,8.37,W,49.27,55.71,42.99,42.71,56.69,51.45,central,Moderate,5.67,1.44,4.02,5.62,26.9,28.89,24.91,5.76,8.24,37.4,4.96
30/8/2025,Saturday,Sunday,25.17,32.38,71.42,62.51,"Overcast and windy, with moderate to heavy rain. ",Moderate Rain,14.33,17.32,NNE,41.1,66.59,39.55,34.41,24.35,37.26,east,Good,13.48,3.96,7.55,10.07,28.775,30.38,27.17,7.15,9.36,44.66,4.05
31/8/2025,Sunday,Monday,25.19,32.48,73.27,68.86,Early afternoon thundery showers.,Moderate Rain,10.13,24.82,SE,55.05,19.96,40.31,22.07,34.92,38.61,west,Good,3.06,0.89,1.19,1.59,30.135,32.3,27.97,8.29,11.85,57.04,0.44
1/9/2025,Monday,Tuesday,22.91,33.41,78.27,68.66,Fair ,Light Showers,12.36,10.28,NNW,44.17,45.41,49.58,56.55,41.64,27.15,central_avg_daily_psi,Good,4.98,1.89,2.23,2.36,25.41,27.19,23.63,4.82,7.08,57.35,0
2/9/2025,Tuesday,Wednesday,24.85,33.98,65.82,80.98,Occasionally windy. Late morning and early afternoon thundery showers.,Fair & Warm,8.86,13.4,SSE,34.38,30.98,21.65,46.41,32.32,43.64,east_avg_daily_psi,Good,10.63,2.38,3.52,5.21,25.43,27.22,23.64,5.17,8.34,56.83,3.98
3/9/2025,Wednesday,Thursday,25.7,31.81,58.91,73.1,Hazy and warm.,Cloudy,10.7,21.83,ENE,46.61,39.9,49.37,38.24,30.47,37.71,south,Good,7.25,1.24,1.69,4.88,27.84,30.46,25.22,6.32,8.67,44.62,4.99
4/9/2025,Thursday,Friday,24.74,32.6,47.72,82.4,Late morning and early afternoon thundery showers ,Thundery Showers,4.44,29.05,NNW,15.75,54.34,35.14,22.62,34.11,16.56,north,Good,12.15,7.75,8.28,8.39,28.78,31.68,25.88,6.95,9.36,50.95,3.58
5/9/2025,Friday,Saturday,24.68,32.14,41.56,85.87,Partly cloudy except for showers in the afternoon.,Slightly Hazy,12.83,18.94,N,49.69,52.38,50.45,49.09,48.11,41.54,north,Good,3.8,2.85,3.01,3.17,28.325,29.92,26.73,7.16,10.39,55.26,2.12
6/9/2025,Saturday,Sunday,24.1,31.72,65.8,70.25,Windy. ,Heavy Thundery Showers,5.34,24.3,NW,36.06,44.69,46.78,31.62,36.78,51.19,west_avg_daily_psi,Moderate,5.71,1.26,2.13,4.32,27.645,29.88,25.41,7.37,10.28,65.72,4.73
7/9/2025,Sunday,Monday,24.49,34.57,71.1,66.17,Occasionally windy. Pre-dawn hours and early morning thundery showers.,Fair & Warm,11.09,14.91,WSW,35.25,48.34,41.11,38.44,32.35,35.05,south,Good,10.55,3.18,5.35,6.54,27.905,30.13,25.68,6.51,8.64,51.38,2.82
8/9/2025,Monday,Tuesday,24.85,32.57,68.59,68.71,"Thundery showers in the morning, clearing in the early afternoon.",Moderate Rain,12.7,21.39,ESE,33.07,31.99,31.35,54.08,37.92,56.94,central,Moderate,4.21,2.19,2.6,3.07,26.515,28.48,24.55,4.33,7.72,84.57,3.1
9/9/2025,Tuesday,Wednesday,23.99,34.01,57.89,63.96,Fair and windy,Heavy Showers,14.88,16.69,SSE,39.74,30.71,38.3,34.82,20.03,58.36,north,Moderate,6.57,1.26,5.7,6.37,28.845,30.46,27.23,6.81,9.88,84.38,3.85
10/9/2025,Wednesday,Thursday,24.03,34.46,55.97,89.43,Morning thundery showers ,Fair & Warm,1.89,20.15,SW,56.27,16.15,55.69,49.85,52.88,17.82,south_avg_daily_psi,Good,7.3,2.03,4.31,7.22,29.07,32.05,26.09,5.56,8.85,20.66,0.66
11/9/2025,Thursday,Friday,24.29,35.38,63.89,63.98,Pre-dawn hours and morning thundery showers.,Heavy Showers,12.54,13.86,W,53.83,45.38,25.76,27.43,29.6,44.53,north,Good,10.19,1.74,2.64,8.08,26.84,29.52,24.16,4.95,8.47,53.97,1.54
12/9/2025,Friday,Saturday,24.59,31.01,57.12,64.55,"Overcast and windy, with rain, heavy at times. ",Heavy Thundery Showers,10.09,12.73,SW,52.23,49.37,43.42,52.67,43.72,34.72,east_avg_daily_psi,Good,4.72,0.44,1.04,2.83,27.065,29.22,24.91,5.73,8.28,65.03,4.63
13/9/2025,Saturday,Sunday,24.26,32.4,64.24,59.68,Thundery showers with gusty winds in the early hours.,Thundery Showers,10.5,10.92,SE,47.06,33.44,19.41,54.33,24.26,34.16,north_avg_daily_psi,Good,3.74,3,3.21,3.49,26.78,28.94,24.62,4.55,6.88,104.66,2.16
14/9/2025,Sunday,Monday,24.95,33.36,53.67,76.07,Occasional showers clearing in the afternoon,Windy,8.23,25.45,NW,55.23,35.27,36.09,38.29,48.08,28.98,east,Good,8.57,1.79,5.77,6.05,27.82,30.74,24.9,6.97,10.85,110.07,1.81
15/9/2025,Monday,Tuesday,24.14,32.05,38.64,75.12,"Afternoon passing showers, extending into the evening",Hazy,4.99,14.33,W,61.4,49.13,32.52,29.66,32.18,39.97,south_avg_daily_psi,Good,5.65,1.31,3.64,4.73,29.735,32.64,26.83,5.92,9.61,26.71,2.43
16/9/2025,Tuesday,Wednesday,25.81,33.96,47.59,61.55,"Predawn hours, early morning, late afternoon and evening thundery showers.",Cloudy,7.03,10.51,SW,28.1,27.6,61.9,28.61,37.98,34.75,south,Good,5.49,0.21,0.34,3.57,30.49,32.61,28.37,8.65,12.39,57.63,3.94
17/9/2025,Wednesday,Thursday,22.58,33.35,50.13,74.01,Occasional showers in the afternoon,Heavy Showers,5.07,23.52,NNW,44.5,54.32,51.92,67.58,40.32,31.79,east_avg_daily_psi,Good,5.05,0.54,1.12,2.13,27.96,30.46,25.46,9.09,12.74,74.88,1.26
18/9/2025,Thursday,Friday,23.33,30.9,48.82,46.49,Partly cloudy,Light Showers,5.13,16.65,NNW,39.76,32.84,40.69,43.9,32.09,37.79,south_avg_daily_psi,Good,12.21,2.94,4.36,5.64,27.59,29.36,25.82,8.36,10.59,59.93,1.15
19/9/2025,Friday,Saturday,24.66,31.04,47.48,75.2,Early hours and predawn hours thundery showers with gusty wind.,Moderate Rain,10.49,13.03,NW,26.35,35.7,44.83,44.88,41.69,39.36,east,Good,4.11,1.34,2.13,2.64,26.895,29.56,24.23,6.62,9.33,71.54,0.66
20/9/2025,Saturday,Sunday,23.92,34.38,42.39,83.91,"Windy. Periods of showers, at times with thunder in the afternoon and night.",Heavy Showers,11.43,30.92,N,28.37,47.86,34.76,45.68,30.37,37.03,central_avg_daily_psi,Good,11.85,4.25,5.47,11.54,27.06,28.89,25.23,7.75,10.01,15.85,1.77
21/9/2025,Sunday,Monday,24.4,31.84,64.3,79.22,Afternoon  showers,Windy,16.65,22.53,NNE,41.53,42.19,52.78,42.35,50.58,36.26,central,Good,10.82,5.9,6.71,8.9,28.865,31.45,26.28,8.35,12.34,62.09,2.43
22/9/2025,Monday,Tuesday,24.42,33.9,54.8,58.98,Occasionally windy. Afternoon showers.,Heavy Showers,4.49,13.41,SSE,39.94,37.7,39.93,41.22,39.83,52.42,north_avg_daily_psi,Moderate,12.86,4.66,6.13,9.7,28.35,30.18,26.52,9.21,12.03,40.58,0
23/9/2025,Tuesday,Wednesday,25.62,32.09,46.75,68.6,Morning occasional showers at times with thunder.,Light Showers,14.22,18.8,ENE,49.47,55.6,31.62,28.34,46.1,56.97,west,Moderate,7.13,1.58,3.69,4.73,27.595,29.71,25.48,7.53,9.63,3.62,2.85
24/9/2025,Wednesday,Thursday,26.87,31.12,43.31,71.81,Pre-dawn and early morning thundery showers,Windy,12.31,22.75,SSW,58.96,55.05,34.87,29.69,39.27,40.4,central,Good,9.23,2.07,3.67,4.78,28.72,31.38,26.06,5.79,9.18,91.04,4.31
25/9/2025,Thursday,Friday,23.71,33.17,58.42,78.98,Predawn hours and afternoon thundery showers.,Heavy Thundery Showers with Gusty Winds,10.89,17.31,N,31.05,34.13,47.9,36.94,31.13,40.7,south_avg_daily_psi,Good,14.86,1.4,2.19,3.87,27.595,29.42,25.77,5.3,8.57,15.54,0.92
26/9/2025,Friday,Saturday,25.58,34.6,36.88,83.86,Fair except for showers in the early afternoon.,Showers,10.18,22.8,W,42.5,40.04,33.85,41.6,28.17,40.73,north,Good,6.74,3.7,4.32,5.14,27.045,28.92,25.17,6.88,9.41,37.37,2.78
27/9/2025,Saturday,Sunday,25.57,32.84,82.96,56.65,Pre-dawn hours and early morning thundery showers ,Heavy Showers,12.21,28.33,SE,32.83,29.17,32.31,24.21,50.52,30.51,east,Good,10.15,4.52,5.02,5.4,27.15,28.77,25.53,6.91,9.02,89.21,0.73
28/9/2025,Sunday,Monday,23.37,33.19,49.35,60.05,Occasionally windy with late morning and early afternoon passing showers.,Hazy,11.79,19.59,SSE,22.64,51.84,31.1,42.66,47.88,48.73,south,Good,1.09,0.63,0.86,1.09,26.825,28.59,25.06,7.32,10.5,85.63,1.73
29/9/2025,Monday,Tuesday,23.25,32.61,31.79,81.56,Fair.,Slightly Hazy,14.9,17.92,SSE,40.94,40.85,45.15,51.23,47.07,51.6,east_avg_daily_psi,Moderate,8.74,1.2,3.24,4.05,29.845,32.27,27.42,5.42,9.17,67.84,2.54
30/9/2025,Tuesday,Wednesday,23.75,35.73,74.68,47.57,Fair and windy,Showers,5.18,28.92,NNW,37.6,44.69,35.5,38.37,30.42,42.82,west,Good,3.75,0.25,1.7,2.57,27.955,30.38,25.53,10.36,13.65,42.36,1.57
1/10/2025,Wednesday,Thursday,25.75,35.25,55.15,77.66,Windy. Afternoon thundery showers.,Windy,12.14,38.74,NNW,58.46,47.75,38.6,54.37,54.06,37.08,north_avg_daily_psi,Good,8.48,1.92,5.96,8.4,27.475,29.15,25.8,6.34,8.81,10.49,1.63
2/10/2025,Thursday,Friday,25.16,33.59,42.9,77.11,Early hours and predawn hours thundery showers with gusty wind.,Heavy Thundery Showers,6.86,28.84,S,28.18,40.32,42.99,48.44,39.88,31.72,central_avg_daily_psi,Good,6.96,1.06,2.65,5.4,28.28,29.86,26.7,5.58,8.01,90.03,0.87
3/10/2025,Friday,Saturday,23.63,34.7,66.96,72.99,Occasionally windy with afternoon thundery showers.,Heavy Thundery Showers with Gusty Winds,11.76,23.84,W,21.91,42.81,38.66,61.61,28.47,29.78,north,Good,8.24,3.78,3.8,5.7,26.575,29.12,24.03,7.08,10.1,88.98,0
4/10/2025,Saturday,Sunday,23.76,33.39,57.08,73.05,Cloudy and windy with light rain in the morning.,Light Showers,4.42,26.46,SSW,51.16,29.48,45.01,35.55,41.8,52.38,east_avg_daily_psi,Moderate,3,0.26,0.36,1.99,28.095,31.07,25.12,5.46,7.81,50.43,0.81
5/10/2025,Sunday,Monday,24.02,32.04,62.16,59.02,Occasionally windy,Partly Cloudy (Day),5.01,15.17,SW,40.15,43.7,38.65,41.97,24.29,54.93,central_avg_daily_psi,Moderate,14.67,3.65,6.95,8.58,27.26,29.34,25.18,8.9,11.96,34.71,1.63
6/10/2025,Monday,Tuesday,24.15,32.74,52.37,62.41,Fair & occasionally windy,Heavy Rain,15.37,10.43,SW,49.19,44.62,43.23,34.76,46.48,45.91,south_avg_daily_psi,Good,9.94,2.19,2.36,4.76,28.49,30.95,26.03,5.41,9.11,34.68,2.35
7/10/2025,Tuesday,Wednesday,25.5,33.84,59.11,73.91,Pre-dawn hours and early morning thundery showers ,Moderate Rain,11.88,21.08,NNW,34.12,46.24,121,32.19,12.51,53.48,west_avg_daily_psi,Moderate,13.41,2.13,5.66,12.82,28.72,30.57,26.87,5.87,7.91,60.8,3.72
8/10/2025,Wednesday,Thursday,24.39,31.29,45.17,75.5,Pre-dawn hours and morning thundery showers.,Hazy,6.73,21.88,N,45.74,48.49,61.61,37.83,42.3,34.79,south_avg_daily_psi,Good,10.75,3.08,6.27,8.26,26.505,28.97,24.04,7.67,11.36,30.92,0.16
9/10/2025,Thursday,Friday,25.07,33.5,57.06,65.22,Morning thundery showers,Fair & Warm,13.06,12.42,NNW,51.81,49.64,31.27,49.91,33.09,45.44,west_avg_daily_psi,Good,5.91,0.84,3.26,5.58,25.77,27.5,24.04,7.12,10.07,19.52,3.81
10/10/2025,Friday,Saturday,23.8,33.35,64.43,76.41,Pre-dawn hours and early morning thundery showers,Windy,12.67,9.4,N,32.28,57.4,39.8,43.35,199,37.87,south,Good,16.02,1.57,3.71,3.95,27.79,29.45,26.13,7.63,11.36,22.63,3.97
11/10/2025,Saturday,Sunday,23.86,33.03,64.23,66.96,Early hours and predawn hours thundery showers with gusty winds.,Passing Showers,2.52,18.72,SSE,54.39,47.99,39.26,60.9,33.56,38.32,north_avg_daily_psi,Good,6.83,0.78,1.02,2.07,26.09,28.13,24.05,7.22,10.98,81.47,4.23
12/10/2025,Sunday,Monday,23.3,33.79,47.26,52.87,Cloudy and occasionally windy with periods of showers.,Slightly Hazy,15.01,21.57,NNE,42.6,46.96,51.84,40.84,37.09,26.97,south_avg_daily_psi,Good,12,2.03,3.77,5.48,29.69,32.31,27.07,6.87,10.49,56.57,0.53
13/10/2025,Monday,Tuesday,23.83,33.85,62.33,87.08,Morning thundery showers with gusty winds.,Showers,8.05,20.13,W,47.75,30.55,33.19,50.09,49.93,40.34,east,Good,6.99,0.42,0.46,0.57,26.54,28.28,24.8,6.45,9.18,53.82,2.51
14/10/2025,Tuesday,Wednesday,26.15,33.4,66.68,69.76,Occasional showers in the afternoon,Thundery Showers,6.88,16.18,N,27.97,46.04,47.31,27.31,31.99,45.07,north,Good,4.28,0.18,3.53,4.26,27.315,30.16,24.47,7.45,9.57,27.32,0.47
15/10/2025,Wednesday,Thursday,25.01,33.21,57.53,62.88,Partly cloudy except for showers in the afternoon.,Moderate Rain,2.58,17.25,S,40.56,31.98,42.03,33.72,54.13,46.66,central_avg_daily_psi,Good,4.86,0.15,1.64,1.94,27.165,30.01,24.32,8.4,11.84,125.35,1.68
16/10/2025,Thursday,Friday,23.48,33.42,77.66,71.76,Cloudy and windy with occasional light to moderate rain. ,Moderate Rain,12.58,18.35,W,33.85,52.16,15.51,18.61,41.23,55.63,west,Moderate,6.41,2.62,3.01,5.03,27.435,29.65,25.22,7.7,10.76,102.16,4.87
17/10/2025,Friday,Saturday,25.1,33.29,57.16,87.98,Cloudy with occasional showers,Windy,9.08,19.29,NW,35.15,44.57,51.97,44.08,49.23,38.54,central_avg_daily_psi,Good,6.67,1.25,3.8,5.62,25.085,26.61,23.56,5.78,9.65,72.33,0.51
18/10/2025,Saturday,Sunday,25.09,33.01,52.07,64.64,Afternoon passing showers ,Cloudy,12.21,24.48,VARIABLE,27.79,24.66,44.03,44.53,38.97,31.94,west_avg_daily_psi,Good,6.36,0.71,2.77,5.71,27.75,29.84,25.66,8.14,12.05,59.26,0.66
19/10/2025,Sunday,Monday,25.37,32.57,53.96,68.26,Slightly hazy. Late morning and early afternoon thundery showers.,Passing Showers,8.9,13.52,SSW,50.28,58.87,43.61,34.91,45.47,32.85,north,Good,9.85,5.93,6.39,7.46,25.925,28.39,23.46,6.26,9.89,36.07,0
20/10/2025,Monday,Tuesday,24.35,32.46,30.96,61.4,Morning thundery showers with gusty winds,Partly Cloudy (Day),14.52,22.52,SSW,46.78,31.66,37.66,61.18,24.27,32.64,south,Good,6.47,0.6,1.71,4.02,24.43,25.97,22.89,5.31,7.68,30.73,2.07
21/10/2025,Tuesday,Wednesday,25.78,34.61,60.09,86.81,Afternoon showers,Slightly Hazy,8.35,9.41,SSW,44.29,42.39,53.28,30.34,37.44,29.91,south_avg_daily_psi,Good,7.25,1.84,2.94,6.75,29.24,31.17,27.31,4.81,8.38,34,1.72
22/10/2025,Wednesday,Thursday,25.75,34.62,51.56,72.75,Windy. Showers in the late morning and early afternoon.,Heavy Rain,12.24,18.52,SW,44.93,32.6,31.09,51.23,34.96,44.35,east_avg_daily_psi,Good,6.99,3.55,5.66,5.71,26.97,28.9,25.04,6.09,8.73,42.63,3.03
23/10/2025,Thursday,Friday,23.74,33.56,52.16,72.44,Occasionally windy with afternoon passing showers.,Partly Cloudy (Day),11.22,20.2,NNW,19.11,38.92,153,31.08,32.14,44.35,west_avg_daily_psi,Good,2.81,1.67,1.68,2.03,28.585,30.64,26.53,6.69,10.22,73.99,0
24/10/2025,Friday,Saturday,25.35,33.89,52.2,72.2,Afternoon thundery showers,Heavy Rain,6.26,18.16,WSW,42.97,50.26,43.72,38.55,32.59,45.69,east,Good,4.58,0.75,4.5,4.53,28.83,30.99,26.67,7.6,10.63,37.36,0.53
25/10/2025,Saturday,Sunday,24.7,33.12,55.85,79.45,Pre-dawn and early morning thundery showers.,Thundery Showers,7.99,16.95,SW,36.24,39.45,35.57,26.86,25.68,40.63,east,Good,1.34,0.3,0.31,0.67,27.385,30.33,24.44,7.3,11.17,80.33,4.44
26/10/2025,Sunday,Monday,25.55,33.49,68.01,78.05,"Windy. Periods of rain, heavy at times.",Moderate Rain,13.13,32.41,VARIABLE,51.44,40.61,27.69,48.27,35.25,120,central,Unhealthy,24.58,1.85,2.28,3.05,27.625,29.67,25.58,6.87,9.69,0,0.21
27/10/2025,Monday,Tuesday,25.15,32.49,38.6,70.29,Pre-dawn hours and early morning  thundery showers,Fair (Day),11.8,25.49,WSW,40.38,38.72,50.58,28.16,41.69,41.06,west,Good,10.24,7.18,9.39,9.67,28.195,30.5,25.89,5.11,7.6,108.46,1.39
28/10/2025,Tuesday,Wednesday,25.78,34.06,38.18,69.25,Occasionally windy. Afternoon thundery showers.,Heavy Rain,6.66,19.24,WSW,38.55,39.85,36.25,34.15,24.57,40.74,west_avg_daily_psi,Good,9.15,3.9,7.83,7.84,28.055,30.78,25.33,6.15,9.11,61.8,2.17
29/10/2025,Wednesday,Thursday,24.92,34.2,51.72,70.71,Occasionally windy. Late afternoon and evening thundery showers. ,Passing Showers,8.68,15.05,ESE,42.22,39.73,41.42,26.55,15.44,26.47,central,Good,3.51,0.36,2.62,2.66,27.61,29.97,25.25,5.68,9.51,75.46,1.5
30/10/2025,Thursday,Friday,23.92,32.55,60.95,90.69,Pre-dawn hours and early morning thundery showers.,Passing Showers,13.99,24.2,W,26.29,47.65,53.48,36.54,40.74,39.22,south_avg_daily_psi,Good,10.66,0.9,2.29,4.3,28.08,30.54,25.62,7.46,11.36,43.45,1.98
31/10/2025,Friday,Saturday,24.81,33.88,52.65,73.02,Late morning and afternoon thundery showers.,Fair (Day),0,18.93,ENE,26.06,46.06,61.75,16.62,42.64,29.5,east_avg_daily_psi,Good,8.34,6.39,7.03,7.2,27.03,28.97,25.09,4.6,8.28,0,2.53
1/11/2025,Saturday,Sunday,23.42,33.81,58.96,82.67,Occasionally windy. Afternoon passing showers,Fair & Warm,9.35,23.28,SW,35.49,30.09,29.36,46.08,31.45,46.29,central_avg_daily_psi,Good,9.23,2.57,4.43,6.57,27.16,29.68,24.64,6.37,9.13,90.66,2.7
2/11/2025,Sunday,Monday,23.76,33.02,69.78,80.45,Occasionally windy. Late afternoon and evening thundery showers. ,Partly Cloudy (Day),8.61,22.9,WNW,33.23,49.45,52.74,35.79,34.98,14.85,north_avg_daily_psi,Good,11.31,1.12,1.2,3.08,30.22,32.99,27.45,8.26,11.67,2.21,0.76
3/11/2025,Monday,Tuesday,24.19,33.61,51.67,65.06,Occasionally windy. Late afternoon and evening thundery showers. ,Fair (Day),9.98,13.85,SSE,35.87,45.39,35.09,31.44,52,60.24,south,Moderate,16.89,13.26,14.16,14.65,26.29,27.99,24.59,6.58,8.64,68.69,2.28
4/11/2025,Tuesday,Wednesday,23.88,33.89,63.5,62.44,Morning showers,Fair (Day),15.02,14.96,NNW,45.41,56.61,30.57,49.61,36.03,47.52,east,Good,3.05,1.66,1.9,2.89,25.68,27.6,23.76,6.3,9.48,91.81,1.98
5/11/2025,Wednesday,Thursday,24.07,33.98,65.15,88.4,Thundery showers in the morning.,Passing Showers,8.58,23.21,S,37.63,68.37,47.61,42.45,42.34,37.71,central_avg_daily_psi,Good,9.12,4.89,6.71,6.75,28.055,30.82,25.29,6.32,8.59,56.26,2.28
6/11/2025,Thursday,Friday,23.71,32.43,48.27,62.14,Cloudy and windy with light rain in the morning.,Fair (Day),7.38,28.03,WSW,31.93,46.38,31.05,39.14,51.56,37.66,south_avg_daily_psi,Good,7.58,1.58,2.5,2.69,25.885,27.67,24.1,6.55,9.94,61.09,1.45
7/11/2025,Friday,Saturday,25.51,35.38,42.71,81.56,Late morning and early afternoon thundery showers. ,Slightly Hazy,22.83,17.43,SSE,42.21,48.05,38.37,42.34,43.03,52.89,central_avg_daily_psi,Moderate,3.33,2.15,2.67,3.19,27.255,30.21,24.3,6.63,8.68,72.09,0.86
8/11/2025,Saturday,Sunday,23.2,33.51,53.74,48.12,late afternoon and evening thundery showers,Slightly Hazy,13.8,19.66,NNE,51.11,44.07,43.88,44.52,26.04,35.63,south,Good,2.43,0,0.18,1.51,26.315,28.29,24.34,5.62,9.48,78.07,0.84
9/11/2025,Sunday,Monday,24.5,32.53,48.03,75.37,Showers,Thundery Showers,9.45,22.44,SW,31.21,49.15,22.19,50.81,38.55,46.54,north,Good,5.86,1.43,1.59,1.62,24.51,26.12,22.9,6.18,8.83,20.75,4.09
10/11/2025,Monday,Tuesday,25.28,34.5,44.38,59.66,Late morning and early afternoon thundery showers ,Fair (Day),9.74,21.33,NW,42.7,39.41,54.54,61.95,42.48,29.18,central_avg_daily_psi,Good,9.11,3.12,6.79,8.72,28.135,29.64,26.63,6.19,8.82,38.58,0.65
11/11/2025,Tuesday,Wednesday,25.88,32.13,64.76,68.16,Afternoon thundery showers..,Slightly Hazy,12.72,27.31,ENE,40.96,38.89,30.08,28.79,49.85,43.26,north,Good,14.17,6.45,10.64,12.91,29.585,31.54,27.63,7.16,10.09,8.31,0.25
12/11/2025,Wednesday,Thursday,25.12,33.48,68.68,75.54,Pre-dawn and early morning thundery showers ,Fair (Day),6.1,26.76,NNE,53.12,16.63,54.42,61.04,47.58,28.52,north_avg_daily_psi,Good,13.27,7.66,8.19,8.46,27.575,30.56,24.59,6.31,9.3,0.67,4.34
13/11/2025,Thursday,Friday,23.69,31.43,70.19,76.81,Pre-dawn hours and early morning showers. Afternoon and evening thundery showers.,Fair (Day),8.88,20.5,SE,38.06,44.75,26.43,42.67,24.95,34.54,west,Good,5.88,1.21,5.37,5.46,26.995,29.35,24.64,6.58,8.87,28.99,2.32
14/11/2025,Friday,Saturday,22.99,32.46,39.69,77.44,Cloudy,Hazy,7.31,25.92,NNW,45.05,45.78,23.16,48.04,31.35,54.38,east_avg_daily_psi,Moderate,1.89,0.05,0.83,1.33,27.32,29.24,25.4,7.02,9.88,56.1,1.28
15/11/2025,Saturday,Sunday,25.27,33.73,80.3,80.03,"Pre-dawn hours and early morning thundery showers
",Hazy,9.61,11.21,WSW,36.67,42.28,38.19,24.98,37.39,35.09,central,Good,6.29,2.34,3.91,4.5,25.9,28.58,23.22,4.44,6.56,36.57,1.28
16/11/2025,Sunday,Monday,25.18,35.27,62.64,82.77,"Early morning, late afternoon and evening thundery showers.",Hazy,6.02,18.19,W,57.94,46.43,31.78,31.02,37.96,31.22,south,Good,8.5,3.63,6.12,6.2,26.29,28.29,24.29,7.08,9.63,42.53,1.7
17/11/2025,Monday,Tuesday,23.8,33.58,37.18,58.51,Late morning thundery showers.,Heavy Showers,9.93,27.75,NE,39.39,39.23,23.98,31.66,39.93,55.99,west,Moderate,17.69,11.23,13.06,13.78,27.645,29.76,25.53,7.8,10.82,65.56,2.87
18/11/2025,Tuesday,Wednesday,24.44,32.38,57.87,78.51,Fair and occasionally windy ,Hazy,7.11,12.91,N,37.56,36.27,33.63,35.46,28.92,33.05,south_avg_daily_psi,Good,13.88,5.65,6.43,7.04,26.8,28.49,25.11,8.32,12.26,117.6,1.53
19/11/2025,Wednesday,Thursday,24.43,32.9,64.17,45.36,Generally fair except for showers over western Singapore in the late morning.,Hazy,15.25,21.39,E,20.17,30.41,41.4,33.66,134,53.28,east_avg_daily_psi,Moderate,12.72,0.53,7.18,8.27,27.335,29.98,24.69,5.94,8.74,20.36,4.21
20/11/2025,Thursday,Friday,24.36,33.76,64.96,67.87,Early hours thundery showers with gusty winds,Moderate Rain,11.91,26.4,SE,38.64,54.41,68.99,40.87,48.62,39.73,east,Good,5.64,3.06,4.03,5.3,28.825,31.71,25.94,5.44,9.11,104.84,1.79
21/11/2025,Friday,Saturday,24.9,31.49,43.96,56.13,"Windy. Periods of showers, at times with thunder.",Showers,7.91,22.79,E,49.47,33.07,37.25,8.06,43.55,34.86,south_avg_daily_psi,Good,7.66,1.96,2.42,3.96,26.455,28.87,24.04,6.4,8.86,122.82,0.55
22/11/2025,Saturday,Sunday,23.59,33.17,50.36,79.01,"Windy. Periods of showers, at times with thunder.",Hazy,11.52,6.15,NNE,38.59,38.68,28.8,44.72,53.84,26.72,south,Good,8.85,1.59,2.28,2.34,27.19,29.02,25.36,9.16,12.26,95.87,0.54
23/11/2025,Sunday,Monday,23.05,32.26,53.7,94.91,Windy with afternoon passing showers.,Hazy,16.43,25.07,W,173,37.34,48.86,46.57,39.62,39.21,east_avg_daily_psi,Good,15.15,1.72,4.51,6.17,25.42,27.08,23.76,6.66,10.45,73.88,3.74
24/11/2025,Monday,Tuesday,24.35,34.56,55.98,68.15,Thundery showers in the pre-dawn and early morning.,Fair & Warm,16.1,18.51,SSW,47.16,42.71,33.96,27.81,49.5,44.9,north_avg_daily_psi,Good,9.83,2.16,2.8,4.16,28.13,29.96,26.3,5.56,9.45,41.75,0.68
25/11/2025,Tuesday,Wednesday,23.43,33.82,44.33,85.7,Morning occasional showers at times with thunder.,Partly Cloudy (Day),3.03,26.32,WSW,56.38,45.49,26.01,38.51,54.75,47.99,south,Good,4.5,0.02,0.71,3.82,27.98,29.74,26.22,7.11,9.43,0,1.89
